concept_id,concept_en,start_sec,duration_sec,audio_path,ipa,ortho
325,seed,56.0,1.0,audio/Badr01/JBIL_106_A_seed_Badr01.wav,toxm,toxm
328,cloud,57.0,1.0,audio/Badr01/JBIL_109_A_cloud_Badr01.wav,awr,awr
330,sun,58.0,1.0,audio/Badr01/JBIL_111_A_sun_Badr01.wav,xwar,xwar
333,moon,59.0,1.0,audio/Badr01/JBIL_113_A_moon_Badr01.wav,māŋ,māŋ
334,star,60.0,1.0,audio/Badr01/JBIL_115_A_star_Badr01.wav,āsāra,āsāra
336,mountain,61.0,1.0,audio/Badr01/JBIL_118_A_mountain_Badr01.wav,küya,küya
337,stone,62.0,1.0,audio/Badr01/JBIL_119_A_stone_Badr01.wav,kučik,kučik
338,sand,63.0,1.0,audio/Badr01/JBIL_120_A_sand_Badr01.wav,šin,šin
340,water,65.0,1.0,audio/Badr01/JBIL_122_A_water_Badr01.wav,āw,āw
344,fire,66.0,1.0,audio/Badr01/JBIL_130_A_fire_Badr01.wav,āǧir,āǧir
345,smoke,67.0,1.0,audio/Badr01/JBIL_131_A_smoke_Badr01.wav,dü,dü
354,egg,68.0,1.0,audio/Badr01/JBIL_141_A_egg_Badr01.wav,xāya,xāya
355,milk,69.0,1.0,audio/Badr01/JBIL_142_A_milk_Badr01.wav,šīr,šīr
356,honey,70.0,1.0,audio/Badr01/JBIL_143_A_honey_Badr01.wav,hasaɫ,hasaɫ
357,walnut,71.0,1.0,audio/Badr01/JBIL_144_A_walnut_Badr01.wav,girdakān,girdakān
365,new,72.0,1.0,audio/Badr01/JBIL_154_A_new_Badr01.wav,tāza,tāza
366,hot,73.0,1.0,audio/Badr01/JBIL_156_fire_hot_Badr01.wav,garm,garm
367,cold,74.0,1.0,audio/Badr01/JBIL_157_A_cold_Badr01.wav,sard,sard
375,full,75.0,1.0,audio/Badr01/JBIL_165_A_full_Badr01.wav,piř,piř
377,dry,76.0,1.0,audio/Badr01/JBIL_167_A_dry_Badr01.wav,hišk,hišk
378,round,77.0,1.0,audio/Badr01/JBIL_171_A_round_Badr01.wav,gird,gird
385,green,78.0,1.0,audio/Badr01/JBIL_177_A_green_Badr01.wav,sawz,sawz
504,this,79.0,1.0,audio/Badr01/JBIL_298_A_this_Badr01.wav,ya,ya
506,that,80.0,1.0,audio/Badr01/JBIL_299_A_that_Badr01.wav,ava,ava
517,I,82.0,1.0,audio/Badr01/JBIL_319_A_I_Badr01.wav,ma,ma
519,we,83.0,1.0,audio/Badr01/JBIL_321_A_we_Badr01.wav,īma,īma
52,salt,0.0,1.0,audio/Badr01/KLQ_3.14_A_salt_Badr01.wav,xwā,xwā
520,you,84.0,1.0,audio/Badr01/JBIL_322_A_you_Badr01.wav,hava,hava
534,bark,85.0,1.0,audio/Badr01/JBIL_103_A_bark_Badr01.wav,tūk,tūk
536,night,86.0,1.0,audio/Badr01/KLQ_10.21_A_night_Badr01.wav,šaw,šaw
538,ash,87.0,1.0,audio/Badr01/JBIL_132_A_ash_Badr01.wav,xwaɫakū,xwaɫakū
55,long,1.0,1.0,audio/Badr01/KLQ_4.3_A_long_Badr01.wav,dirīž,dirīž
616,rain,89.0,1.0,audio/Badr01/JBIL_126_A_rain_Badr01.wav,bārān,bārān
