concept_id,concept_en,start_sec,duration_sec,audio_path,ipa,ortho
281,heart,2027.392,0.5019999999999527,audio/Saha01/JBIL_60_A_heart_Saha01.wav,kalp,قەمپە
282,liver,2034.989,0.6769999999999072,audio/Saha01/JBIL_61_A_liver_Saha01.wav,tʃɡɛr,چگر
283,person,2050.0,0.7970000000000255,audio/Saha01/JBIL_62_A_person_Saha01.wav,ʃaʁsʃ,شەخس
284,man,2055.779,0.5720000000001164,audio/Saha01/JBIL_63_A_man_Saha01.wav,pi,پیە
286,woman,2084.707,0.7240000000001601,audio/Saha01/JBIL_65_A_woman_Saha01.wav,ʒɛn,جەن
296,bride,2240.968,0.887000000000171,audio/Saha01/JBIL_77_A_bride_Saha01.wav,adus,ئەروس
297,name,2255.506,0.7820000000001528,audio/Saha01/JBIL_78_A_name_Saha01.wav,nɔn,ناو
298,dog,2259.36,0.7590000000000146,audio/Saha01/JBIL_79_A_dog_Saha01.wav,sɛk,سەگ
300,horn,2320.0,0.6210000000000946,audio/Saha01/JBIL_81_cow_horn_Saha01.wav,buq,بووک
301,tail,2333.577,0.7469999999998436,audio/Saha01/JBIL_82_A_tail_Saha01.wav,dʒadum,دوم
302,claw,2361.902,0.8519999999998618,audio/Saha01/JBIL_83_A_claw_Saha01.wav,tʃɛŋ,چەن
303,feather,2380.616,0.5369999999998072,audio/Saha01/JBIL_84_A_feather_Saha01.wav,par,پەر
310,fish,2483.735,0.781999999999698,audio/Saha01/JBIL_91_A_fish_Saha01.wav,mɑsi,ماسی
311,bird,2507.284,0.95699999999988,audio/Saha01/JBIL_92_A_bird_Saha01.wav,plɛʁar,پەلەوەر
315,louse,2625.82,0.8519999999998618,audio/Saha01/JBIL_96_A_louse_Saha01.wav,ʃʌpəʃ,شەپش
316,tree,2634.612,0.781999999999698,audio/Saha01/JBIL_97_A_tree_Saha01.wav,dɔr,دار
322,leaf,2729.469,0.5299999999997453,audio/Saha01/JBIL_102_A_leaf_Saha01.wav,baːrik,بەرک
323,root,2795.918,0.7799999999997453,audio/Saha01/JBIL_104_A_root_Saha01.wav,riːʃa,ڕیشێ
325,seed,2887.275,0.9079999999999018,audio/Saha01/JBIL_106_A_seed_Saha01.wav,dɑna,دانە
328,cloud,3157.6,0.7429999999999382,audio/Saha01/JBIL_109_A_cloud_Saha01.wav,oːr,ئەورە
330,sun,3191.49,1.012000000000171,audio/Saha01/JBIL_111_A_sun_Saha01.wav,xwar,خوار
333,moon,3223.039,0.9599999999995816,audio/Saha01/JBIL_113_A_moon_Saha01.wav,mɑŋ,مانە
334,star,3256.157,0.9499999999998181,audio/Saha01/JBIL_115_A_star_Saha01.wav,astera,بەستێرە
336,mountain,3314.32,0.7640000000001237,audio/Saha01/JBIL_118_A_mountain_Saha01.wav,ʃɑx,شاخ
337,stone,3336.746,1.2530000000001564,audio/Saha01/JBIL_119_A_stone_Saha01.wav,kitʃɛk,کەو چک
338,sand,3348.21,0.8670000000001892,audio/Saha01/JBIL_120_A_sand_Saha01.wav,mɑsa,مەسە
340,water,3375.434,0.6999999999998181,audio/Saha01/JBIL_122_A_water_Saha01.wav,aʊ,ئەو
344,fire,3470.758,1.2409999999999854,audio/Saha01/JBIL_130_A_fire_Saha01.wav,ɑlɡər,ەگەر
345,smoke,3481.231,0.7679999999995744,audio/Saha01/JBIL_131_A_smoke_Saha01.wav,duːkɛl,دۊ کەرلە
352,salt,3579.631,0.8260000000000218,audio/Saha01/JBIL_139_eating_salt_Saha01.wav,xwa,خوە
354,egg,3602.818,0.88799999999992,audio/Saha01/JBIL_141_A_egg_Saha01.wav,hidkø,هید کە
355,milk,3624.0,1.0140000000001237,audio/Saha01/JBIL_142_A_milk_Saha01.wav,ʃiːd,milk
356,honey,3647.551,1.2699999999999818,audio/Saha01/JBIL_143_A_honey_Saha01.wav,haŋɡin,هەنگوین
357,walnut,3668.221,1.1599999999998545,audio/Saha01/JBIL_144_A_walnut_Saha01.wav,ɡeːrdɛkɑn,گردە کان
365,new,3840.942,1.056999999999789,audio/Saha01/JBIL_154_A_new_Saha01.wav,tɔzə,تازە
366,hot,3880.944,0.7220000000002074,audio/Saha01/JBIL_156_fire_hot_Saha01.wav,ɡɛrʌm,گەرم
367,cold,3891.831,1.3139999999998508,audio/Saha01/JBIL_157_A_cold_Saha01.wav,sart,سەرت
369,long,3900.404,0.7440000000001419,audio/Saha01/JBIL_158_thing_long_Saha01.wav,ʃdiɾiʒ,دەریش
375,full,3969.52,0.7440000000001419,audio/Saha01/JBIL_165_A_full_Saha01.wav,pʌr,پەر
377,dry,3994.0,0.9830000000001746,audio/Saha01/JBIL_167_A_dry_Saha01.wav,woʃk,وەشک
378,round,4081.575,0.7660000000000764,audio/Saha01/JBIL_171_A_round_Saha01.wav,ɡɛrt,گەرد
385,green,4195.338,1.0070000000005166,audio/Saha01/JBIL_177_A_green_Saha01.wav,soʊz,سەوز
42,rain,3421.371,1.1149999999997817,audio/Saha01/KLQ_3.1_A_rain_Saha01.wav,worom,rain
44,snow,3393.751,1.1769999999996799,audio/Saha01/KLQ_3.4_A_snow_Saha01.wav,bafər,بەفر
5,nose,1591.915,0.6649999999999636,audio/Saha01/KLQ_1.5_A_nose_Saha01.wav,lyt,لۊت
504,this,7700.382,0.5280000000002474,audio/Saha01/JBIL_298_A_this_Saha01.wav,ava,ئەوە
506,that,7733.805,0.6989999999996144,audio/Saha01/JBIL_299_A_that_Saha01.wav,oʊ,ئەو
517,I,8151.874,0.6680000000005748,audio/Saha01/JBIL_319_A_I_Saha01.wav,mɛn,من
519,we,8180.542,0.9949999999998909,audio/Saha01/JBIL_321_A_we_Saha01.wav,ima,ئیمە
520,you,8256.648,0.8880000000008295,audio/Saha01/JBIL_322_A_you_Saha01.wav,eva,ئە
53,big,4013.131,0.8679999999999382,audio/Saha01/KLQ_4.1_A_big_Saha01.wav,ɡoːrɔ,گەورە
534,bark,2779.195,0.9859999999998763,audio/Saha01/JBIL_103_A_bark_Saha01.wav,pusedari,پوسدار
536,night,3242.745,0.805000000000291,audio/Saha01/KLQ_10.21_A_night_Saha01.wav,ʃoʊ,شەو
538,ash,3493.321,0.88799999999992,audio/Saha01/JBIL_132_A_ash_Saha01.wav,boːrʌk,بەورک
54,small,4069.286,0.7130000000001928,audio/Saha01/KLQ_4.2_A_small_Saha01.wav,buːtʃɛk,بۊچک
70,good,3777.756,1.2260000000001128,audio/Saha01/KLQ_4.19_A_good_Saha01.wav,fedaxɔsfraɔ,فرەخاس فرەخاس
88,white,4233.483,1.1390000000001237,audio/Saha01/KLQ_5.1_A_white_Saha01.wav,səfeːd,سفێد
89,black,4224.0,0.9970000000002983,audio/Saha01/KLQ_5.2_A_black_Saha01.wav,seː,سی
90,red,4213.782,0.8980000000001382,audio/Saha01/KLQ_5.3_A_red_Saha01.wav,sur, سور
92,yellow,4202.326,1.181999999999789,audio/Saha01/KLQ_5.5_A_yellow_Saha01.wav,zart,زەرت
